 Call Option,,,,,,,,
Frequency, Daily,,,,,,,
Time Intervals,252,,,,,,,
 Stock Price,100,,,,,,,
Strike,100,,,,,,,
Volatility,0.2,,,,,,,
 Call Option,,,,,,,,
 Risk Free Rate,0.05,,,,,,,
Time to Expiry,1,,,,,,,
 ,,,,,,,,
0.532802625,0.532324815,,,,,,,
0.530709921,0.532324815,,,,,,,
0.531851396,0.532324815,,,,,,mean ,0.53282825
0.533411412,0.532324815,,,,,,stdev,0.002757159
0.533868002,0.532324815,,,,,,,
0.529682593,0.532324815,,,,,,,
0.535428018,0.532324815,,,,,,,
0.532346035,0.532324815,,,,,,,
0.529872839,0.532324815,,,,,,,
0.535998756,0.532324815,,,,,,,
0.531280658,0.532324815,,,,,,,
0.52747574,0.532324815,,,,,,,
0.533601658,0.532324815,,,,,,,
0.531547002,0.532324815,,,,,,,
0.533373363,0.532324815,,,,,,,
0.540526608,0.532324815,,,,,,,
0.532688478,0.532324815,,,,,,,
0.532688478,0.532324815,,,,,,,
0.536949986,0.532324815,,,,,,,
0.531775297,0.532324815,,,,,,,
0.529948937,0.532324815,,,,,,,
0.535199723,0.532324815,,,,,,,
0.53443874,0.532324815,,,,,,,
0.531090412,0.532324815,,,,,,,
0.529111855,0.532324815,,,,,,,
0.535123625,0.532324815,,,,,,,
0.526905003,0.532324815,,,,,,,
0.529948937,0.532324815,,,,,,,
0.531470904,0.532324815,,,,,,,
0.533373363,0.532324815,,,,,,,
0.532688478,0.532324815,,,,,,,
0.534134346,0.532324815,,,,,,,
0.536607543,0.532324815,,,,,,,
0.532954822,0.532324815,,,,,,,
0.535275822,0.532324815,,,,,,,
0.532003593,0.532324815,,,,,,,
0.534020199,0.532324815,,,,,,,
0.530519675,0.532324815,,,,,,,
0.530557724,0.532324815,,,,,,,
0.529454298,0.532324815,,,,,,,
0.53398215,0.532324815,,,,,,,
0.530709921,0.532324815,,,,,,,
0.530177232,0.532324815,,,,,,,
0.537749018,0.532324815,,,,,,,
0.534476789,0.532324815,,,,,,,
0.538776346,0.532324815,,,,,,,
0.531585052,0.532324815,,,,,,,
0.534819232,0.532324815,,,,,,,
0.533601658,0.532324815,,,,,,,
