 Call Option
 Stock Price, 100
Strike, 100
Volatility, 0.2
 Call Option
 Risk Free Rate, 0.05
Time to Expiry,1
 
0.5127126598058849, 0.5323248154537634, 1000 paths
0.5441032308144084, 0.5323248154537634, 2000 paths
0.5292006364972306, 0.5323248154537634, 3000 paths
0.5324506703642746, 0.5323248154537634, 4000 paths
0.5397275754617051, 0.5323248154537634, 5000 paths
0.5301518659217312, 0.5323248154537634, 6000 paths
0.5326884777203998, 0.5323248154537634, 7000 paths
0.5265054864611453, 0.5323248154537634, 8000 paths
0.5269811011733956, 0.5323248154537634, 9000 paths
0.5320226171232494, 0.5323248154537634, 10000 paths
0.5331208547315365, 0.5323248154537634, 11000 paths
0.5313409027023571, 0.5323248154537634, 12000 paths
0.5345909365694014, 0.5323248154537634, 13000 paths
0.5365613403772956, 0.5323248154537634, 14000 paths
0.5269811011733956, 0.5323248154537634, 15000 paths
0.5360177807061524, 0.5323248154537634, 16000 paths
0.5254143703565709, 0.5323248154537634, 17000 paths
0.5316844022167603, 0.5323248154537634, 18000 paths
0.5383958542674041, 0.5323248154537634, 19000 paths
0.5316896868246741, 0.5323248154537634, 20000 paths
0.5328243676381856, 0.5323248154537634, 21000 paths
0.5330343793293092, 0.5323248154537634, 22000 paths
0.5322335419086821, 0.5323248154537634, 23000 paths
0.5302311350404397, 0.5323248154537634, 24000 paths
0.5339441005607408, 0.5323248154537634, 25000 paths
0.5281518450804733, 0.5323248154537634, 26000 paths
0.5339567836197342, 0.5323248154537634, 27000 paths
0.5337755970626864, 0.5323248154537634, 28000 paths
0.5312452330763298, 0.5323248154537634, 29000 paths
0.5331640924326502, 0.5323248154537634, 30000 paths
